L=16, N=256, boundary=OBC, seed=11
Training 19 temperatures: [0.1, 0.1441, 0.187, 0.2284, 0.2681, 0.3059, 0.3417, 0.3754, 0.4069, 0.4363, 0.4643, 0.4928, 0.5247, 0.5634, 0.6128, 0.6785, 0.7719, 0.9237, 1.0]
total_batch_size=2000  →  samples_per_temp=105
Annealing strategy: THREE-PHASE CRITICAL over 15000 steps
  Phase 1 (0-20%):  factor 0.00 -> 0.35 [fast warmup]
  Phase 2 (20-70%): factor 0.35 -> 0.55 [critical wandering β_c≈0.44]
  Phase 3 (70-100%):factor 0.55 -> 1.00 [low-T hardening]
Z2 symmetry: ENABLED (LogProbWrapper)
Hamiltonian: IsingHamiltonian(L=16, n=256, boundary=OBC)

Model: patched AR, patch_size=2, Z2-symmetric
Parameters: 2,284,496

Optimizer: muon, lr=0.001
Scheduler: warmup(2000) + cosine(eta_min=1e-05)

Starting training...
----------------------------------------------------------------------
Step 5500/20000: annealing=0.4167 [P2:critical], lr=9.10e-04, time=965.7s
Step 5600/20000: annealing=0.4193 [P2:critical], lr=9.05e-04, time=983.1s
Step 5700/20000: annealing=0.4220 [P2:critical], lr=9.00e-04, time=1000.5s
Step 5800/20000: annealing=0.4247 [P2:critical], lr=8.95e-04, time=1017.9s
Step 5900/20000: annealing=0.4273 [P2:critical], lr=8.90e-04, time=1035.3s
Step 6000/20000: annealing=0.4300 [P2:critical], lr=8.84e-04, time=1052.8s
Step 6100/20000: annealing=0.4327 [P2:critical], lr=8.79e-04, time=1070.2s
Step 6200/20000: annealing=0.4353 [P2:critical], lr=8.73e-04, time=1087.6s
Step 6300/20000: annealing=0.4380 [P2:critical], lr=8.67e-04, time=1105.0s
Step 6400/20000: annealing=0.4407 [P2:critical], lr=8.61e-04, time=1122.4s
Step 6500/20000: annealing=0.4433 [P2:critical], lr=8.55e-04, time=1139.8s
Step 6600/20000: annealing=0.4460 [P2:critical], lr=8.49e-04, time=1157.3s
Step 6700/20000: annealing=0.4487 [P2:critical], lr=8.43e-04, time=1174.7s
Step 6800/20000: annealing=0.4513 [P2:critical], lr=8.36e-04, time=1192.1s
Step 6900/20000: annealing=0.4540 [P2:critical], lr=8.30e-04, time=1209.5s
Step 7000/20000: annealing=0.4567 [P2:critical], lr=8.23e-04, time=1227.0s
Step 7100/20000: annealing=0.4593 [P2:critical], lr=8.17e-04, time=1244.4s
Step 7200/20000: annealing=0.4620 [P2:critical], lr=8.10e-04, time=1261.8s
Step 7300/20000: annealing=0.4647 [P2:critical], lr=8.03e-04, time=1279.2s
Step 7400/20000: annealing=0.4673 [P2:critical], lr=7.96e-04, time=1296.7s
Step 7500/20000: annealing=0.4700 [P2:critical], lr=7.89e-04, time=1314.1s
Step 7600/20000: annealing=0.4727 [P2:critical], lr=7.82e-04, time=1331.5s
Step 7700/20000: annealing=0.4753 [P2:critical], lr=7.75e-04, time=1348.9s
Step 7800/20000: annealing=0.4780 [P2:critical], lr=7.67e-04, time=1366.4s
Step 7900/20000: annealing=0.4807 [P2:critical], lr=7.60e-04, time=1383.8s
Step 8000/20000: annealing=0.4833 [P2:critical], lr=7.52e-04, time=1401.2s
Step 8100/20000: annealing=0.4860 [P2:critical], lr=7.45e-04, time=1418.7s
Step 8200/20000: annealing=0.4887 [P2:critical], lr=7.37e-04, time=1436.1s
Step 8300/20000: annealing=0.4913 [P2:critical], lr=7.30e-04, time=1453.5s
Step 8400/20000: annealing=0.4940 [P2:critical], lr=7.22e-04, time=1470.9s
Step 8500/20000: annealing=0.4967 [P2:critical], lr=7.14e-04, time=1488.3s
Step 8600/20000: annealing=0.4993 [P2:critical], lr=7.06e-04, time=1505.7s
Step 8700/20000: annealing=0.5020 [P2:critical], lr=6.98e-04, time=1523.2s
Step 8800/20000: annealing=0.5047 [P2:critical], lr=6.90e-04, time=1540.6s
Step 8900/20000: annealing=0.5073 [P2:critical], lr=6.82e-04, time=1558.0s
Step 9000/20000: annealing=0.5100 [P2:critical], lr=6.74e-04, time=1575.4s
Step 9100/20000: annealing=0.5127 [P2:critical], lr=6.66e-04, time=1592.9s
Step 9200/20000: annealing=0.5153 [P2:critical], lr=6.58e-04, time=1610.3s
Step 9300/20000: annealing=0.5180 [P2:critical], lr=6.50e-04, time=1627.7s
Step 9400/20000: annealing=0.5207 [P2:critical], lr=6.41e-04, time=1645.1s
Step 9500/20000: annealing=0.5233 [P2:critical], lr=6.33e-04, time=1662.6s
Step 9600/20000: annealing=0.5260 [P2:critical], lr=6.25e-04, time=1680.0s
Step 9700/20000: annealing=0.5287 [P2:critical], lr=6.16e-04, time=1697.4s
Step 9800/20000: annealing=0.5313 [P2:critical], lr=6.08e-04, time=1714.9s
Step 9900/20000: annealing=0.5340 [P2:critical], lr=5.99e-04, time=1732.3s
Step 10000/20000: annealing=0.5367 [P2:critical], lr=5.91e-04, time=1749.7s
Step 10100/20000: annealing=0.5393 [P2:critical], lr=5.82e-04, time=1767.1s
Step 10200/20000: annealing=0.5420 [P2:critical], lr=5.74e-04, time=1784.6s
Step 10300/20000: annealing=0.5447 [P2:critical], lr=5.65e-04, time=1802.0s
Step 10400/20000: annealing=0.5473 [P2:critical], lr=5.57e-04, time=1819.4s
Step 10500/20000: annealing=0.5500 [P3:harden], lr=5.48e-04, time=1836.8s
Step 10600/20000: annealing=0.5600 [P3:harden], lr=5.40e-04, time=1854.3s
Step 10700/20000: annealing=0.5700 [P3:harden], lr=5.31e-04, time=1871.7s
Step 10800/20000: annealing=0.5800 [P3:harden], lr=5.22e-04, time=1889.1s
Step 10900/20000: annealing=0.5900 [P3:harden], lr=5.14e-04, time=1906.5s
Step 11000/20000: annealing=0.6000 [P3:harden], lr=5.05e-04, time=1924.0s
Step 11100/20000: annealing=0.6100 [P3:harden], lr=4.96e-04, time=1941.4s
Step 11200/20000: annealing=0.6200 [P3:harden], lr=4.88e-04, time=1958.8s
Step 11300/20000: annealing=0.6300 [P3:harden], lr=4.79e-04, time=1976.3s
Step 11400/20000: annealing=0.6400 [P3:harden], lr=4.70e-04, time=1993.7s
Step 11500/20000: annealing=0.6500 [P3:harden], lr=4.62e-04, time=2011.1s
Step 11600/20000: annealing=0.6600 [P3:harden], lr=4.53e-04, time=2028.5s
Step 11700/20000: annealing=0.6700 [P3:harden], lr=4.45e-04, time=2046.0s
Step 11800/20000: annealing=0.6800 [P3:harden], lr=4.36e-04, time=2063.4s
Step 11900/20000: annealing=0.6900 [P3:harden], lr=4.28e-04, time=2080.8s
Step 12000/20000: annealing=0.7000 [P3:harden], lr=4.19e-04, time=2098.3s
Step 12100/20000: annealing=0.7100 [P3:harden], lr=4.11e-04, time=2115.7s
Step 12200/20000: annealing=0.7200 [P3:harden], lr=4.02e-04, time=2133.1s
Step 12300/20000: annealing=0.7300 [P3:harden], lr=3.94e-04, time=2150.6s
Step 12400/20000: annealing=0.7400 [P3:harden], lr=3.85e-04, time=2168.0s
Step 12500/20000: annealing=0.7500 [P3:harden], lr=3.77e-04, time=2185.4s
Step 12600/20000: annealing=0.7600 [P3:harden], lr=3.69e-04, time=2202.9s
Step 12700/20000: annealing=0.7700 [P3:harden], lr=3.60e-04, time=2220.3s
Step 12800/20000: annealing=0.7800 [P3:harden], lr=3.52e-04, time=2237.7s
Step 12900/20000: annealing=0.7900 [P3:harden], lr=3.44e-04, time=2255.1s
Step 13000/20000: annealing=0.8000 [P3:harden], lr=3.36e-04, time=2272.6s
Step 13100/20000: annealing=0.8100 [P3:harden], lr=3.28e-04, time=2290.0s
Step 13200/20000: annealing=0.8200 [P3:harden], lr=3.20e-04, time=2307.5s
Step 13300/20000: annealing=0.8300 [P3:harden], lr=3.12e-04, time=2324.9s
Step 13400/20000: annealing=0.8400 [P3:harden], lr=3.04e-04, time=2342.3s
Step 13500/20000: annealing=0.8500 [P3:harden], lr=2.96e-04, time=2359.8s
Step 13600/20000: annealing=0.8600 [P3:harden], lr=2.88e-04, time=2377.2s
Step 13700/20000: annealing=0.8700 [P3:harden], lr=2.80e-04, time=2394.7s
Step 13800/20000: annealing=0.8800 [P3:harden], lr=2.73e-04, time=2412.1s
Step 13900/20000: annealing=0.8900 [P3:harden], lr=2.65e-04, time=2429.5s
Step 14000/20000: annealing=0.9000 [P3:harden], lr=2.57e-04, time=2447.0s
Step 14100/20000: annealing=0.9100 [P3:harden], lr=2.50e-04, time=2464.4s
Step 14200/20000: annealing=0.9200 [P3:harden], lr=2.43e-04, time=2481.9s
Step 14300/20000: annealing=0.9300 [P3:harden], lr=2.35e-04, time=2499.3s
